7586,W10D,JXAU,HOOU,CQ7U,1432573017,N/A,2010/6/1,1962/8/3,WBO1,1998/7/8,905,ZTY5,1776351293,XM26,T233730199,KNNR,1968/12/16,IC30,8DM9,IACE,NQNP,IS3Y,FAL6,4VSV,28,3,2,984934226,353169944,585257280,980156103,YHGNRV0Z7I6J,N/A,Yes,No,No,Normal,N/A,1000,93,1093
7587,83KM,ON10,MQC8,EW90,1975203258,N/A,1924/2/1,1919/7/18,87UC,1999/12/27,531,Z7E6,1777450379,X2LU,O248855161,UY1Z,1963/5/4,IC29,QMJ2,4LGJ,DUBY,Z5FD,MG17,P45J,28,3,2,973251837,409490805,561796877,225528986,AG451V2H9X03,N/A,Yes,No,No,Normal,N/A,924,93,1017
7588,8O78,1GJ1,IT5C,ZTF2,1701570304,N/A,1912/12/1,2001/2/18,MTN3,1921/4/13,828,GMBQ,1367721779,4RNV,Y212139617,N3QU,1956/1/13,IC05,B8DZ,BQVY,0HOD,TYIL,1TBE,PRDS,28,3,2,996352881,162155500,565176660,120279066,OT56YNJ89F90,N/A,Yes,No,No,Normal,N/A,922,95,1017
7589,HURB,JSGD,R6W1,O9MR,1820752853,N/A,2000/10/1,1972/7/24,M2RG,2003/8/11,974,OF9I,1113215941,Q5CO,W167335853,B8VO,2013/8/24,IC11,HK1D,MPXY,5SVU,1D4G,DFGJ,NACG,28,3,2,920105513,393116966,574347576,484297001,TW56RQQN3IA5,N/A,Yes,No,No,Normal,N/A,921,95,1016
7590,WGJ8,1LJ2,5GAS,7TCV,1447114454,N/A,1930/12/1,1987/5/24,G29D,1964/09/31,105,SJPQ,1020731659,XB46,K143894396,T6D7,1965/6/27,IC01,IS5F,7QO7,FY4N,WJ2C,8GUF,HVOT,28,3,2,900100409,546419422,289896524,364571713,6BA7IJMBONMF,N/A,Yes,No,No,Normal,N/A,917,96,1013
7591,6YVW,4GHZ,KOV4,SKFW,1496764855,N/A,1946/4/1,1983/3/31,VSZ1,1990/6/28,676,RCP3,1521870623,EPMP,P187034128,7S84,1994/2/3,IC07,MPOJ,5ATP,NJSY,W13P,TGEZ,7V8T,28,3,2,915534908,624110399,890114490,287434313,70ZJWNLF9PFA,N/A,Yes,No,No,Normal,N/A,983,99,1082
7592,Y569,TAU5,X6JH,4R3Y,1392315877,N/A,2005/6/1,1952/6/12,VQHQ,1912/6/27,554,BLTA,1172175863,L8NG,Y173856469,47RQ,1956/8/30,IC14,9N37,Z7EW,DCSY,ISR8,DR3V,SKOQ,28,3,2,911338750,810075887,924775395,319157861,CMUYHBMGAK7W,N/A,Yes,No,No,Normal,N/A,933,98,1031
7593,KHEP,4FZG,ZYIX,61SJ,1933765942,N/A,1914/10/1,1968/3/12,D3T9,1929/4/12,313,HE6J,1660037814,54JM,L149253207,J3LP,1938/12/9,IC18,D6A7,ZESZ,2K37,XT1B,EH0V,BO47,28,3,2,902776867,713302804,437486943,610481250,3FF06EHUNUGY,N/A,Yes,No,No,Normal,N/A,900,96,996
7594,RSXB,QNTR,O1U3,C6DA,1829471747,N/A,1985/8/1,1925/4/21,1IG7,1930/7/3,780,7XC0,1060814819,LUJJ,Z216872309,GZ2I,1999/12/30,IC10,J1P8,K39Q,24MZ,HWM2,2LUX,HG27,28,3,2,988030793,780676146,705984082,291280897,9485TO0AW0GH,N/A,Yes,No,No,Normal,N/A,975,91,1066
7595,D8CZ,HLZ8,JFSB,BK3B,1984268367,N/A,1927/4/1,2011/5/22,Z7IK,1999/8/10,847,CDUG,1508976498,JTLH,Z120642861,YGYM,2013/7/11,IC26,ARNF,FS4P,9UFL,KBOG,UC6W,PL96,28,3,2,939295821,344337607,280771765,256910183,5I3TFDMKNE5R,N/A,Yes,No,No,Normal,N/A,910,100,1010
7596,NS8P,8BT1,P2XS,FT27,1452771847,N/A,2003/7/1,1918/5/12,RD5P,1966/12/2,151,A3ZK,1117436811,1Y1Y,E275519751,D39Z,2001/12/30,IC09,NHQC,54BC,LQ6S,MSS3,HIRA,LD5Z,28,3,2,918429680,587845064,731216044,904349682,V1RGE5XU83DM,N/A,Yes,No,No,Normal,N/A,999,97,1096
7597,ALM5,X7BN,MY5O,Y650,1637450554,N/A,1974/6/1,2009/10/20,65Q2,1922/11/28,973,Y5WR,1432994501,2DZ2,L236215876,BMI7,1975/12/9,IC25,PBYF,R7ZO,ABPH,G2AC,WBU5,4FEJ,28,3,2,998751900,336377947,536651545,782015273,0YZWAU3D8USF,N/A,Yes,No,No,Normal,N/A,941,99,1040
7598,9YT9,RGKI,7YE5,2HI5,1531996517,N/A,1999/3/1,1996/9/13,EZ47,1919/9/14,640,ODUJ,1098419921,IWLA,H141256691,BE7A,1959/4/6,IC18,PWV9,JMJT,V8SF,T2YE,13FE,6Q0M,28,3,2,925134952,147567544,730378756,429882247,0T3QBIK863TV,N/A,Yes,No,No,Normal,N/A,1000,100,1100
7599,JUKD,8XP2,KRBZ,EYVD,1295894027,N/A,1941/4/1,1963/3/21,Y0SL,1975/1/25,579,84KF,1082837051,OMCA,Q191082127,D0E7,1959/9/15,IC16,HC6P,NHMS,C9Q3,K2N1,Y6BD,WDEA,28,3,2,901649440,454247266,247934766,709714002,4YDJ07H52UYM,N/A,Yes,No,No,Normal,N/A,971,90,1061
7600,GTGD,MCFD,SZIL,KYSD,1601358796,N/A,1960/10/1,2004/4/6,V6A7,1955/8/6,59,CQY7,1014212449,5VM5,D121365226,WJQR,2009/7/28,IC19,BRD5,7JQK,UZYI,Y45V,EW27,124J,28,3,2,996928790,869345479,764968663,468156257,K7ABXNLVZHA1,N/A,Yes,No,No,Normal,N/A,989,97,1086
7601,0OP7,IJEB,EWXQ,R9RD,1327644153,N/A,2012/10/1,1921/12/27,3VXQ,1984/9/1,938,G9WK,1362260659,O7JY,W126684078,VLS9,1927/2/16,IC29,1MBY,O762,HXM4,7IJ9,AZRU,HLTZ,28,3,2,928093137,520113573,392211628,216570563,GBB6DNUAXFVK,N/A,Yes,No,No,Normal,N/A,942,90,1032
7602,KGBB,ZHG1,ZH1T,HVM4,1701765890,N/A,1973/8/1,1917/6/1,2M1Y,1945/7/4,48,R2S0,1464778687,4VMF,E144161726,TX3F,1918/5/17,IC20,7QBJ,DR31,UWA5,QDXY,8VO7,JZWK,28,3,2,939755081,983911410,525872401,114964845,W0VVMDM5CPFN,N/A,Yes,No,No,Normal,N/A,933,92,1025
7603,8SXY,O074,II48,XXZV,1888396025,N/A,1929/7/1,1914/7/22,YD11,1923/02/30,886,3L92,1469135062,VBF5,W185898713,HKST,1925/4/9,IC12,ANAW,O67T,IHZW,D9H7,0ECY,M2GX,28,3,2,930946895,975013773,587215796,777678583,AZVB4OS2TXZC,N/A,Yes,No,No,Normal,N/A,1000,92,1092
7604,KE74,HB83,ECIN,O2UG,1450872431,N/A,1974/9/1,1929/1/28,GUVE,1971/02/31,48,JQA4,1712728003,1SU7,N279884523,Q9N3,1933/11/15,IC18,9YMU,H9NP,B40Y,OAOQ,BSVY,46XB,28,3,2,992234929,218967775,210424558,128253185,P1HEFAW8JA6B,N/A,Yes,No,No,Normal,N/A,919,99,1018
7605,VQ19,989L,HPFG,YDWX,1486550250,N/A,1912/1/1,1937/11/14,8DSO,1928/8/3,199,42U2,1310459024,9B9S,Y221901859,KE0U,1938/9/13,IC04,OW76,8O3O,9M15,31R7,9Z27,VJZF,28,3,2,900676310,465714427,546076917,690766065,7F6DHFJQC16X,N/A,Yes,No,No,Normal,N/A,927,93,1020
7606,4ZEQ,KO15,BGLR,Q3LX,1579726515,N/A,2005/6/1,1953/4/4,UE1S,1993/5/27,979,FGOR,1160211484,02EM,N129102679,QAUH,2010/7/23,IC19,NOZA,QAVV,U672,V9TV,ZWYK,XIBM,28,3,2,927577933,244361257,645419242,219644597,Y78AZTNEST30,N/A,Yes,No,No,Normal,N/A,929,100,1029
7607,DU64,6D82,HC8M,2RBV,1852792789,N/A,2010/10/1,1977/8/1,B4RX,1914/12/12,230,SR0G,1600957672,NR4H,F268882153,R87A,2001/8/20,IC31,A505,VJ89,VAST,DNM4,WBUT,HBHF,28,3,2,942439023,666941937,675083015,754404152,ETDJEJ87ZGKK,N/A,Yes,No,No,Normal,N/A,936,90,1026
7608,L2GO,6ZTG,RCLY,U7TI,1402382091,N/A,1989/12/1,1989/2/27,ZWSX,1956/10/3,460,O9PG,1831746107,N9A0,M216602945,J688,1972/7/16,IC09,OC3R,ZC8B,TRE3,7C0X,2H7Q,XW2J,28,3,2,936869207,375969625,718234235,562508746,ZR25IM5UGFIG,N/A,Yes,No,No,Normal,N/A,907,97,1004
7609,BZ8H,UD6A,LZDP,EVH3,1004829773,N/A,1940/7/1,1929/3/31,3OVU,1962/02/29,660,JVMR,1873169235,5U5D,W153449545,MYTY,1937/3/25,IC16,NIC9,VXNV,1VYP,6F07,FB1V,3SIN,28,3,2,989629035,167061139,135489643,979853838,OSNO53IQFFED,N/A,Yes,No,No,Normal,N/A,904,95,999
7610,XEJQ,7MI4,Z7HO,XIYO,1687525918,N/A,1995/7/1,1974/6/24,WWL5,1967/12/18,301,ZDEO,1836129121,MTGU,U180964372,GIHG,1948/9/12,IC16,BI0I,YGVI,O1HI,0JJO,QM17,L5PV,28,3,2,998331493,918401470,967400988,799550452,2QZD12VTYO4C,N/A,Yes,No,No,Normal,N/A,907,96,1003
7611,FEI1,95JE,E5D8,ZTYG,1149060125,N/A,1932/5/1,1941/9/12,6EDE,1959/10/1,545,CH8P,1991573424,F6PY,C156808124,Z7V4,2006/10/26,IC29,8W8A,ULOH,QGF9,OJ0C,NYU1,U9GR,28,3,2,941857841,928110937,397971232,350185842,2RDE8PFFWHDD,N/A,Yes,No,No,Normal,N/A,924,94,1018
7612,MAOW,DY5O,TRY7,DFV6,1622748489,N/A,2016/1/1,2004/12/16,TP31,1994/12/5,92,HDOX,1088496013,ANYE,W152468228,1BO4,1996/10/29,IC15,KCN5,4FQL,9J9Y,C3TN,MY4H,4DS5,28,3,2,957853123,838072984,503131083,633506500,S634V5QX8Z0J,N/A,Yes,No,No,Normal,N/A,941,100,1041
7613,1ICY,Y0EQ,KKBL,2C98,1083118966,N/A,1965/9/1,2016/6/14,FHZ2,2005/7/22,876,BYUQ,1499453994,PP9L,A197863115,DF97,1956/2/27,IC19,L74M,KXWX,352G,GX5D,437P,54PK,28,3,2,972916031,211032820,133744114,387275814,OMHEDD2U40Y6,N/A,Yes,No,No,Normal,N/A,991,90,1081
7614,1E5S,WHI9,21A2,NKT5,1640677575,N/A,1977/4/1,1966/12/9,8VL9,2002/3/28,243,QNRN,1757232704,IY3E,F287212887,KKB8,2003/5/13,IC07,3B23,P3CV,ZMCZ,LPFD,ME6Q,TOPG,28,3,2,906361352,507422153,157255273,206230789,CCY8Y2DJX4TB,N/A,Yes,No,No,Normal,N/A,955,92,1047
7615,T6WO,8TZ3,8YZ4,VUSY,1744334060,N/A,1925/3/1,1915/11/12,EGKK,1932/1/30,746,TQNX,1758703644,3GHM,Q275295442,ZSTM,1932/3/14,IC21,XUTO,2H9A,MAJ2,822Y,65YK,YVGK,28,3,2,960819754,606920002,105258238,591850647,DGX95AZR2UXA,N/A,Yes,No,No,Normal,N/A,907,99,1006
7616,6DUO,O3P9,YG8Z,Y0JR,1251417761,N/A,1943/3/1,1975/8/1,VRZ4,1939/9/2,636,C70J,1953647041,OES6,D114437238,Z5G7,2014/5/10,IC06,M8RP,X5E0,7OI0,2THF,7V2X,MHHI,28,3,2,938234660,649187137,256498654,338213515,1KGFND0BS5TC,N/A,Yes,No,No,Normal,N/A,988,93,1081
7617,RVZ1,OJNZ,SIWF,IWI4,1784823321,N/A,2007/9/1,1979/5/27,Q2JT,1960/1/31,305,AHQU,1222107299,ZP7N,I226664747,8322,2004/5/4,IC10,J1IO,WDG0,MUEA,RLVM,7O3Q,TQU9,28,3,2,974574874,934491173,176031688,342514170,09B3DXPTMQ5H,N/A,Yes,No,No,Normal,N/A,924,99,1023
7618,9NKY,BFO7,YCDV,78SK,1710564780,N/A,1979/9/1,1971/5/29,DH9F,1944/7/21,364,3A22,1200699809,E1RB,Q147317670,XB35,1938/4/16,IC18,HCQ8,95A4,UNIQ,WT01,3P4R,UMSN,28,3,2,978315122,821001639,187943223,855353132,YVIXDTCC2TA4,N/A,Yes,No,No,Normal,N/A,929,98,1027
7619,IAUO,3Y5Y,QAJY,ERIZ,1171381970,N/A,1921/6/1,1973/3/17,6LI6,1966/6/19,745,Q9GU,1465302276,5MMD,V111018694,I1ZJ,2008/7/19,IC03,M1U7,6X75,2PW2,RW2E,GEYA,PAI7,28,3,2,992420927,420376456,345629422,168736327,PAX5PJB342V9,N/A,Yes,No,No,Normal,N/A,922,90,1012
7620,UEYW,761W,70ER,1AY5,1919446974,N/A,1939/3/1,1986/5/23,DCW9,1956/6/16,421,YKIR,1149535738,VJ76,Q253685500,W37M,1971/2/19,IC30,03O2,X926,YFOF,WW4E,YWAW,9WHP,28,3,2,999385599,306172504,634255579,480752276,PPR5IL919C8C,N/A,Yes,No,No,Normal,N/A,984,97,1081
7621,SPDJ,87J4,2DAE,ZW79,1685292149,N/A,1961/4/1,1935/02/31,BV75,1977/10/30,386,H4TT,1087853904,8U9V,L194293061,XNQJ,1963/11/15,IC25,Y2MD,XKKB,HIY5,62JX,HVXB,S89C,28,3,2,968537209,140748175,730627817,199576682,05X93O8QEVSD,N/A,Yes,No,No,Normal,N/A,965,98,1063
7622,FDHK,TTXM,2RWD,9U5I,1188703654,N/A,1973/12/1,1913/11/29,HRI5,2013/2/19,271,1BL0,1724363830,GPTO,X271166904,55L4,2002/4/19,IC29,8CJQ,7ZJB,IKBV,YEEN,K4BN,69PV,28,3,2,923879167,608342927,568032806,315544435,0S0IM10C8WDX,N/A,Yes,No,No,Normal,N/A,988,91,1079
7623,OVHZ,2V0F,VG2C,7UH1,1291824433,N/A,1923/3/1,1951/8/1,3P49,1990/1/15,934,2F9P,1438958958,KRP2,H184392169,V1EX,1971/6/29,IC20,IR4J,EPIP,CRYU,RJAO,MID1,O1IF,28,3,2,949757695,428443800,278857724,287212402,18ZA1141S4J2,N/A,Yes,No,No,Normal,N/A,990,100,1090
7624,IM1V,Z239,ORYV,DEVB,1540949593,N/A,1950/4/1,1950/2/18,QFPO,1917/3/1,370,UQOY,1703454271,RE42,P171936620,I42G,2012/8/6,IC27,THGP,IUYG,BNPY,PG99,RT0P,3Y63,28,3,2,925718274,620247626,309717947,150432205,OVPQPXP5WTZB,N/A,Yes,No,No,Normal,N/A,960,92,1052
7625,KGLV,ES8N,3LCP,X9Z8,1491732161,N/A,1979/4/1,1949/12/29,0U6R,2003/11/24,471,K0N2,1598789369,QXSI,D241218756,X1DR,1914/4/13,IC24,YGU7,ULU7,MITS,F9EL,9VKR,QX8J,28,3,2,915874866,788546833,684614474,607705404,7PZ9GT07KB79,N/A,Yes,No,No,Normal,N/A,950,100,1050
7626,VAE1,DEBX,GG4Z,87LH,1379737941,N/A,1950/11/1,1976/5/21,JQ2W,1968/6/9,988,BKLF,1118289806,4GRK,V245720355,A7HP,1956/6/6,IC08,M51T,YWWR,OTCK,W9UN,LLXJ,DC9I,28,3,2,904169334,121348378,619841325,365598001,73QTKMZB61U0,N/A,Yes,No,No,Normal,N/A,999,99,1098
7627,1TCT,1S6L,ZOSW,WQ9D,1374456219,N/A,2001/1/1,1923/11/31,N5NV,1954/2/6,911,NLTK,1612227416,H4LG,L236883892,FW07,2001/9/22,IC23,QHQL,1H1C,PLBY,7AA0,BF71,WJLA,28,3,2,913990112,441546458,602122985,707438727,7LOND6743AIH,N/A,Yes,No,No,Normal,N/A,987,100,1087
7628,MC1V,46IC,YRB7,KLV8,1962774297,N/A,1956/7/1,1948/7/15,TW2V,1992/5/14,816,DEBB,1883455175,LPGM,E163694147,GCZI,1994/10/14,IC14,2RFW,WNIU,Q570,M82K,KI4K,RJY2,28,3,2,911148651,305022567,355069084,487930211,Z16RN2PA6RGJ,N/A,Yes,No,No,Normal,N/A,944,99,1043
7629,3O3B,OM35,H1PO,WG2C,1864278333,N/A,2003/3/1,1959/4/22,TQPC,2015/1/22,100,UELH,1647618741,NI1T,Q228444288,PGW8,1926/11/19,IC02,WXH9,AHY1,F12V,SVSX,T0Z9,1UOI,28,3,2,904043521,612367050,474590060,207414713,1QKSFGZZJ7T4,N/A,Yes,No,No,Normal,N/A,987,98,1085
7630,3B4F,R38H,Z7MX,I550,1811979100,N/A,1943/4/1,1976/4/29,9CSH,1976/7/18,1000,UZHI,1338161656,YVAD,U137053679,ZWNA,1957/10/1,IC28,944P,8B4Y,CZ6Z,F4NE,VC9A,E4DC,28,3,2,934379349,574740798,387193021,606263392,2FES6M9X7533,N/A,Yes,No,No,Normal,N/A,933,100,1033
7631,ES7W,HPTB,QFO5,GGZQ,1455515136,N/A,2010/10/1,1982/2/9,XJGF,2009/9/23,737,AYB5,1391622212,CG6D,P129987458,KAGL,1986/3/21,IC06,NVQG,9Y02,ZK2H,LPSP,DNDF,MFMW,28,3,2,910894054,194053191,242324094,174963702,P1LQJYB981H1,N/A,Yes,No,No,Normal,N/A,935,96,1031
7632,3GSB,CU1Y,Y5SA,IRLD,1668021746,N/A,1992/5/1,1949/8/10,42W1,1937/1/23,453,865I,1843850430,KNC3,F218321574,IJY3,2000/6/4,IC13,ISW8,SFT6,1I4P,WDGI,ZG9R,NU23,28,3,2,935467401,346116211,143605148,455910142,GXC5Y8WVL50M,N/A,Yes,No,No,Normal,N/A,913,90,1003
7633,E8R9,CCER,EVKK,TRYX,1217327968,N/A,2009/8/1,1928/6/14,P38N,2010/7/10,951,LMGC,1688287490,7LYY,D254879978,K70S,1961/1/26,IC05,6HLA,X5S0,FWN5,PP8M,X7WH,GQ4M,28,3,2,956247768,868234529,735693009,533755006,C0UMNWRG17Y4,N/A,Yes,No,No,Normal,N/A,949,98,1047
7634,H5SQ,85SO,ZHZA,PHD9,1479009273,N/A,2015/11/1,1973/4/1,4EEZ,1929/4/8,610,QUFF,1097539670,GSCJ,J292324709,180B,1926/3/22,IC22,O6P5,IBBE,ZTN0,KCMG,AWU2,XKEA,28,3,2,985513083,440289297,815921567,936975594,PZL8LPBIJIL7,N/A,Yes,No,No,Normal,N/A,954,99,1053
7635,ZB14,BPTT,5F4U,CGG2,1927990549,N/A,2012/7/1,1923/2/12,FMAW,2008/11/20,398,3LEX,1619238122,CUMH,M273713534,HB9W,2005/11/12,IC18,U1AG,45W3,BSNZ,6LVB,PJ63,6MO9,28,3,2,949393834,971128942,279738175,259590334,3EY9K8K3GZY5,N/A,Yes,No,No,Normal,N/A,935,91,1026
7636,AO63,Q314,XGMD,JCOF,1682120615,N/A,1962/7/1,1915/11/22,QJCT,1913/6/22,82,YZLF,1293882839,K8M4,C217057775,ZKR6,1967/10/10,IC31,SZ6V,BPP5,EZ05,0J0M,4C26,COC7,28,3,2,958440847,531367421,377649884,742328405,QZJ2K1HRZQYE,N/A,Yes,No,No,Normal,N/A,949,93,1042
7637,II53,BZCV,O7HE,P3ZK,1824841309,N/A,1952/12/1,1923/1/21,YLLT,1916/2/24,326,HC10,1464178355,CWYD,R255786865,2TQQ,1971/10/23,IC12,3NOH,9R2K,2H8S,GWVY,6Z6C,7LRR,28,3,2,959079794,306163378,325658771,623226604,TVVW1SMQ78TC,N/A,Yes,No,No,Normal,N/A,915,100,1015
7638,NB22,AWNP,NN05,7ULY,1395656896,N/A,1941/2/1,1995/11/22,3SKG,1944/1/10,453,UWQ3,1574938858,0WI6,T151113806,QN6M,1938/7/26,IC25,YH7I,5WKI,TLSR,99F2,MLT6,OCWP,28,3,2,957239900,902467517,415011005,640792771,5FXU1BJ27708,N/A,Yes,No,No,Normal,N/A,926,96,1022
7639,JEPG,KAJH,WBT2,GGW9,1935076338,N/A,1987/12/1,2000/7/15,RA8Q,1914/9/16,264,UJJ8,1527577968,A5LO,L148592533,JMFY,1956/8/31,IC29,K37W,QN3Q,IHHE,LNZG,WJNB,SABH,28,3,2,932436155,113250098,265022926,374583566,2GRRLESPJ64W,N/A,Yes,No,No,Normal,N/A,995,92,1087
7640,5KAR,J3Y5,MO76,BD5U,1830105538,N/A,1988/8/1,1963/1/5,QJ7H,1979/2/21,630,OW4X,1729193073,ATM0,Q150157241,N75V,1963/4/19,IC10,Z1UG,HT55,TEK8,GH7G,IKCQ,LQBY,28,3,2,917372844,668342412,135005703,607170162,1X3IFH0GEXKH,N/A,Yes,No,No,Normal,N/A,909,93,1002
7641,UGPU,PTLH,KNJ6,Q43O,1512810793,N/A,1997/12/1,1953/6/21,NC6V,1924/4/27,72,W1TA,1901453478,FZU6,M265320301,DBYN,1953/5/2,IC13,OYS8,FNV6,JYKS,WUK1,2OTI,BDHI,28,3,2,939270915,910934379,754259505,428061275,IN7L4KN522TB,N/A,Yes,No,No,Normal,N/A,961,97,1058
7642,3MG2,RXFN,UEQG,OSM8,1643120842,N/A,1972/7/1,2005/10/11,JFT7,2014/6/17,626,1UCW,1154635339,T4L8,C292506416,24ND,1974/12/6,IC26,0WXB,UPQA,7T97,PJ3D,2RNG,FXL1,28,3,2,961591873,929793735,637849109,132669752,IH7MBH7IILP8,N/A,Yes,No,No,Normal,N/A,924,95,1019
7643,YK26,QYS0,5W39,V57D,1537248296,N/A,1934/7/1,1981/9/15,075R,1930/1/5,916,MXZL,1284279075,KU6N,N284544795,B2QT,2000/11/9,IC18,ZZ96,QF94,XFCA,CUMY,TYJN,NJWJ,28,3,2,921780685,687260143,637523743,424583684,1TSYS6IIMLGU,N/A,Yes,No,No,Normal,N/A,960,96,1056
7644,1OZC,8MTQ,0S1X,88SL,1321641611,N/A,1989/2/1,1970/9/29,VG2P,1943/10/26,433,MQP1,1449584982,4FZG,X239591947,OS5W,2005/11/23,IC12,8EUB,6P08,84JI,1QMN,SVOQ,ZPVE,28,3,2,913900418,969889299,841150579,397539170,3PI32WKCMRP1,N/A,Yes,No,No,Normal,N/A,997,90,1087
7645,CD83,O3K6,I7ZJ,9BV9,1992085603,N/A,1948/3/1,1924/4/10,P54V,1945/7/14,821,3ITJ,1183733241,XQ5A,Q229458135,PULW,1914/6/21,IC05,TK4I,KSAL,XSN8,YRQU,FS9C,HB1T,28,3,2,953941986,454011109,372503326,400477558,6EKKNTNBLUSU,N/A,Yes,No,No,Normal,N/A,956,100,1056
7646,SBFO,HWPZ,N69P,2YQM,1788683066,N/A,1952/6/1,1911/10/13,A4NL,1955/10/21,647,TD8C,1623206396,6Q1C,J225233188,E8NC,1954/3/18,IC08,9D61,WGAS,GXG9,FK4F,NG4X,T6IT,28,3,2,935904658,675306269,833286904,689428792,T889BDDVRDQM,N/A,Yes,No,No,Normal,N/A,910,94,1004
7647,DQDW,ZGUE,GZ5B,O8VS,1933834546,N/A,1980/11/1,1937/1/31,JN84,1939/4/3,784,ZS5B,1716055571,TPOU,Y140848343,K4G1,1981/5/31,IC09,3ZFM,DVUC,Q6SX,GH61,WAI0,92FN,28,3,2,941531193,346731438,768911356,314207140,B9YGZAH7S4RR,N/A,Yes,No,No,Normal,N/A,941,99,1040
7648,WLVM,WVRG,URC9,B5YY,1443007988,N/A,1967/4/1,1962/3/18,70HH,2016/5/12,142,0FW6,1695175887,JRWM,O230244351,UGQ7,1986/2/18,IC22,SKP4,IZNF,8TIT,CLDX,6R50,LRJD,28,3,2,913660249,183987970,504438781,528740919,CUBYLWX71HSN,N/A,Yes,No,No,Normal,N/A,967,92,1059
7649,4F16,ER8O,CZ49,Z9ZH,1112811141,N/A,1919/9/1,1912/12/27,Q007,1966/7/28,244,00TE,1095102773,NFQA,Y176114795,7QMO,2011/11/19,IC19,MHRL,BXYY,GOZL,PIC5,0SVH,KJ2M,28,3,2,969278290,636880180,259542161,823270492,ZHAX7AM10YDU,N/A,Yes,No,No,Normal,N/A,981,97,1078
7650,2FY2,855E,XY6W,S4Z2,1077090905,N/A,2007/8/1,1973/4/16,X49N,1943/1/6,798,ZRRF,1530530313,Y98E,G179825117,ZGQ2,2009/06/31,IC22,OEWL,7I6W,PTO4,CAAH,JBWK,TOYD,28,3,2,975208527,482988204,603408873,765801884,YGCLLH6J874E,N/A,Yes,No,No,Normal,N/A,997,93,1090
7651,55PT,SHQG,IZC9,ME6C,1116930317,N/A,1922/10/1,1922/12/2,L0SS,2008/8/3,869,9JLU,1381407829,KTQJ,K218352493,3MU1,1968/9/14,IC20,JIQ7,HFOG,VC1P,JR3F,ZAD3,4Y38,28,3,2,937768963,233089465,426785165,880420221,KFUPE7UUG9A6,N/A,Yes,No,No,Normal,N/A,983,98,1081
7652,G23U,2A93,SDJM,DA2K,1656740161,N/A,2009/12/1,1968/10/5,G7JY,1955/2/23,130,ODJO,1034644488,237H,S146407860,BFC6,1963/8/9,IC07,L0E2,LYGW,FE81,JNOD,K84L,HP4K,28,3,2,931500834,613556482,386677598,682032325,IV08VLDE10NM,N/A,Yes,No,No,Normal,N/A,992,94,1086
7653,QEQQ,XGZF,K520,OJB9,1041626204,N/A,1964/12/1,1930/6/26,GQ25,1934/5/27,181,Q4Y4,1182032209,RT2W,O277276707,X7CP,2000/8/14,IC05,17QQ,R49C,DS9U,VVN0,6EO6,S9JR,28,3,2,951721595,958101729,632305661,779848992,NE8RMMTQ8JKV,N/A,Yes,No,No,Normal,N/A,976,98,1074
7654,78NV,DZFD,6WPI,XCD5,1702772023,N/A,2010/4/1,1918/4/23,7RKL,1921/1/8,380,71LF,1364567009,6MUM,V185816485,BZ2O,1984/1/29,IC07,HFZV,EFZY,M876,OD0U,3G9X,AJ6T,28,3,2,925230802,773931785,965560699,150215506,C0LASQN3D4WN,N/A,Yes,No,No,Normal,N/A,917,100,1017
7655,ONA5,949X,LR88,VU21,1649529382,N/A,1955/8/1,1964/9/20,9VBW,1932/8/5,942,0H8R,1313845835,JCBE,Q195546701,XIP1,1972/3/20,IC07,0KYC,ALUE,MOFX,IZ00,B5S6,E2NU,28,3,2,968818387,878637918,658805693,715446381,C5U3WRM5XFMN,N/A,Yes,No,No,Normal,N/A,952,97,1049
7656,2OIN,5LQC,1VWF,14M4,1310603742,N/A,1923/1/1,1979/5/30,IHRL,1917/02/29,814,4X6E,1507151176,AHTV,X177299265,YUH6,1997/6/16,IC16,K0Y8,DL9W,AJK4,D7Y8,M7JE,DH8Y,28,3,2,981033227,240157678,693061048,704853675,TL00NCV0PAIE,N/A,Yes,No,No,Normal,N/A,917,98,1015
7657,KIDH,OVNT,3B5G,TZXZ,1615515497,N/A,1931/6/1,1922/8/15,MTZE,1941/8/9,149,ME8S,1856863152,5L5U,Y142868464,V1RG,1925/11/13,IC30,CJMH,VT2I,FTPY,R3YU,FSYF,EJ93,28,3,2,923734093,205997813,918425543,429465111,JMNNS9LDUBT0,N/A,Yes,No,No,Normal,N/A,944,97,1041
7658,50JQ,LHZU,EOVZ,0OKI,1601352761,N/A,2008/9/1,1922/6/19,9LU3,1957/3/5,742,JWP1,1786348216,0XQK,A148881362,KI25,2003/7/25,IC25,K9HD,PF2P,KRMH,BSO2,2R9A,8LVR,28,3,2,928232047,124540697,261887428,350510634,QODXY9XXBW07,N/A,Yes,No,No,Normal,N/A,966,96,1062
7659,EKMZ,XB2U,2EYY,0U02,1050627524,N/A,1998/12/1,1931/7/14,S6G2,1968/11/10,818,VJ5K,1462076888,07KM,N198860021,7Y80,1992/9/13,IC06,BAW7,LYQH,PCLI,6VSA,FJJY,Y6I0,28,3,2,908228529,972422116,827984698,847349181,GY82SJ8YQV7F,N/A,Yes,No,No,Normal,N/A,972,99,1071
